plan_id,role,requirement_id,field,genai_value,python_value,result,validation_status
32,Project Coordinator,NEX-HBK-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-HBK-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-HBK-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-HBK-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-HBK-001-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-HBK-001-AI-R007,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-HBK-001-AI-R008,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-HBK-001-AI-R009,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-HBK-001-AI-R010,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-HBK-001-AI-R011,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-HBK-001-AI-R012,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-HBK-001-AI-R013,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-HBK-001-AI-R014,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-HBK-001-AI-R016,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-HBK-001-AI-R018,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-HR-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-LEAVE-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-SEC-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-SEC-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-CON-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-PRIV-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-PRIV-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-PRIV-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-ENG-SOP-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-ENG-SOP-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-ENG-SOP-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-ENG-SOP-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-FIN-SOP-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-FIN-SOP-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-FIN-SOP-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-FIN-SOP-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-ROLE-010-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-ROLE-010-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-ROLE-010-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-ROLE-010-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-ROLE-010-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-ROLE-010-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-ROLE-010-AI-R007,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-FAQ-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-FAQ-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-FAQ-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-FAQ-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-FAQ-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-FAQ-001-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-FAQ-001-AI-R007,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-FAQ-001-AI-R008,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-PROC-002-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-PROC-003-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-PROC-003-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-COMP-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-ESC-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-FAQ-002-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-PROC-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-PROC-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-PROC-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-PROC-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-PROC-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-PROC-001-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-PROC-001-AI-R007,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-R001,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-R002,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-R003,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-R004,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-R005,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-R006,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-R025,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-2-R008,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-3-R001,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-4-R001,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-R026,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-2-R001,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-2-R009,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-3-R002,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-4-R002,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-R020,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-2-R010,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-4-R003,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-R021,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-4-R004,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-R022,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-2-R011,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-R023,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEXORA-2-R002,mandatory_coverage,Covered,Required,Match,Verified
32,Project Coordinator,NEX-HBK-001-AI-R015,optional_coverage,Covered,Optional,Match,Verified
32,Project Coordinator,NEX-HBK-001-AI-R017,optional_coverage,Covered,Optional,Match,Verified
32,Project Coordinator,NEX-HBK-001-AI-R019,optional_coverage,Covered,Optional,Match,Verified
32,Project Coordinator,NEXORA-R024,optional_coverage,Covered,Optional,Match,Verified
32,Project Coordinator,NEXORA-R028,optional_coverage,Covered,Optional,Match,Verified
32,Project Coordinator,NEXORA-3-R003,optional_coverage,Covered,Optional,Match,Verified
33,DevOps Engineer,NEX-ENG-SOP-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,REQ-006,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,REQ-008,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,REQ-009,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,REQ-010,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-HBK-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-HBK-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-HBK-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-HBK-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-HBK-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-HBK-001-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-HBK-001-AI-R007,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-HBK-001-AI-R008,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-HBK-001-AI-R009,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-HBK-001-AI-R010,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-HBK-001-AI-R011,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-HBK-001-AI-R012,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-HBK-001-AI-R013,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-HBK-001-AI-R014,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-HBK-001-AI-R016,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-HBK-001-AI-R018,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-HR-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-LEAVE-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-SEC-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-SEC-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-CON-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-PRIV-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-PRIV-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-PRIV-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-ENG-SOP-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-ENG-SOP-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-ENG-SOP-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-ENG-SOP-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-OPS-SOP-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-OPS-SOP-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-FIN-SOP-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-FIN-SOP-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-FIN-SOP-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-FIN-SOP-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-ROLE-003-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-ROLE-003-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-ROLE-003-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-ROLE-003-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-ROLE-003-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-ROLE-003-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-FAQ-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-FAQ-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-FAQ-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-FAQ-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-FAQ-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-FAQ-001-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-FAQ-001-AI-R007,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-FAQ-001-AI-R008,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-PROC-002-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-PROC-003-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-PROC-003-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-COMP-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-ESC-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-FAQ-002-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-PROC-001-AI-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-PROC-001-AI-R002,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-PROC-001-AI-R003,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-PROC-001-AI-R004,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-PROC-001-AI-R005,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-PROC-001-AI-R006,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-PROC-001-AI-R007,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-R002,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-R003,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-R004,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-R005,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-R006,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-R007,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-R008,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-R011,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-R013,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-R025,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-2-R008,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-3-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-4-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-R026,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-2-R001,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-2-R009,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-3-R002,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-4-R002,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-2-R010,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-4-R003,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-R021,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-2-R006,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-4-R004,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-R022,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-R023,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEXORA-2-R002,mandatory_coverage,Covered,Required,Match,Verified
33,DevOps Engineer,NEX-HBK-001-AI-R015,optional_coverage,Covered,Optional,Match,Verified
33,DevOps Engineer,NEX-HBK-001-AI-R017,optional_coverage,Covered,Optional,Match,Verified
33,DevOps Engineer,NEX-HBK-001-AI-R019,optional_coverage,Covered,Optional,Match,Verified
33,DevOps Engineer,NEXORA-R024,optional_coverage,Covered,Optional,Match,Verified
33,DevOps Engineer,NEXORA-R028,optional_coverage,Covered,Optional,Match,Verified
33,DevOps Engineer,NEXORA-3-R003,optional_coverage,Covered,Optional,Match,Verified
